Unnamed: 0,id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction
872,92452,Male,Loyal Customer,25,Business travel,Business,1947,3,4,5,5,3,2,3,3,3,3,4,4,4,3,0,0.0,neutral or dissatisfied
15427,98674,Male,Loyal Customer,68,Personal Travel,Eco,920,2,4,2,4,5,2,5,5,3,1,4,3,3,5,18,0.0,neutral or dissatisfied
49647,113372,Male,Loyal Customer,49,Business travel,Business,2456,0,0,0,2,2,5,5,5,5,5,5,3,5,5,0,3.0,satisfied
54309,92317,Male,disloyal Customer,26,Business travel,Business,2615,4,4,4,4,4,3,3,4,5,5,5,3,5,3,0,14.0,satisfied
90441,18317,Female,Loyal Customer,30,Business travel,Eco,705,4,2,1,1,4,4,4,4,1,3,4,4,4,4,0,0.0,satisfied
37533,4776,Male,Loyal Customer,46,Business travel,Business,403,1,1,1,1,3,4,5,4,4,4,4,3,4,3,16,2.0,satisfied
86034,38695,Female,Loyal Customer,52,Business travel,Business,2583,4,4,5,4,3,3,5,2,2,2,2,3,2,3,0,0.0,satisfied
39106,18715,Female,Loyal Customer,32,Personal Travel,Eco Plus,383,0,4,0,3,4,0,4,4,5,5,5,5,4,4,0,0.0,satisfied
91014,116288,Female,Loyal Customer,59,Personal Travel,Eco,372,3,0,3,3,2,5,2,2,2,3,4,5,2,5,64,67.0,neutral or dissatisfied
47434,73007,Female,Loyal Customer,21,Personal Travel,Eco,1089,3,3,3,4,4,3,4,4,3,5,5,2,1,4,0,0.0,neutral or dissatisfied
79792,62778,Female,disloyal Customer,55,Business travel,Eco,1056,4,4,4,3,4,3,3,1,1,4,4,3,2,3,1,14.0,neutral or dissatisfied
37529,30713,Female,disloyal Customer,22,Business travel,Eco,464,3,2,3,4,3,3,3,3,1,4,4,1,3,3,20,8.0,neutral or dissatisfied
71916,243,Male,disloyal Customer,22,Business travel,Eco,719,1,1,1,3,1,1,1,1,4,3,3,1,4,1,14,25.0,neutral or dissatisfied
40276,67967,Female,Loyal Customer,39,Business travel,Business,1438,4,1,4,4,3,5,4,5,5,5,5,4,5,5,19,24.0,satisfied
76380,6933,Male,Loyal Customer,41,Business travel,Business,3036,3,3,3,3,4,4,5,5,5,5,5,3,5,5,40,41.0,satisfied
19103,107174,Male,Loyal Customer,48,Business travel,Business,1907,1,1,1,1,3,4,4,5,5,5,5,5,5,4,10,0.0,satisfied
10911,2170,Male,Loyal Customer,52,Business travel,Eco,624,2,3,3,3,2,2,2,2,1,3,3,4,4,2,0,20.0,neutral or dissatisfied
91370,84174,Female,disloyal Customer,72,Business travel,Eco,231,1,2,1,4,2,1,2,2,2,2,3,4,3,2,0,18.0,neutral or dissatisfied
85494,127735,Female,Loyal Customer,49,Business travel,Business,255,2,1,2,2,4,5,4,5,5,5,5,5,5,3,0,0.0,satisfied
22478,4850,Female,disloyal Customer,37,Business travel,Eco,408,2,3,2,3,4,2,4,4,1,5,4,3,4,4,0,0.0,neutral or dissatisfied
10248,40756,Female,Loyal Customer,27,Business travel,Business,588,3,3,3,3,5,5,5,5,2,2,3,3,5,5,110,93.0,satisfied
34625,7011,Male,Loyal Customer,8,Personal Travel,Eco,234,3,4,3,5,5,3,5,5,3,5,5,4,5,5,0,26.0,neutral or dissatisfied
19911,92273,Male,Loyal Customer,32,Business travel,Business,1900,3,3,3,3,3,3,3,3,3,1,2,3,3,3,0,0.0,neutral or dissatisfied
6613,94240,Female,Loyal Customer,41,Business travel,Business,3496,3,3,3,3,2,4,4,5,5,5,5,3,5,5,35,20.0,satisfied
102902,99050,Female,Loyal Customer,46,Business travel,Business,1603,3,3,3,3,4,5,4,5,5,5,5,5,5,4,0,0.0,satisfied
81014,30412,Female,Loyal Customer,46,Business travel,Eco Plus,641,5,5,5,5,3,1,3,5,5,5,5,5,5,4,1,0.0,satisfied
89030,90432,Female,Loyal Customer,57,Business travel,Business,406,2,2,2,2,4,5,5,5,5,5,5,3,5,5,0,0.0,satisfied
66412,67315,Male,Loyal Customer,42,Business travel,Eco Plus,585,4,4,4,4,4,4,4,4,3,4,5,4,4,4,1,0.0,satisfied
54587,19687,Female,disloyal Customer,25,Business travel,Eco,491,4,0,4,3,1,4,1,1,3,5,5,2,5,1,0,0.0,neutral or dissatisfied
12807,39861,Male,disloyal Customer,20,Business travel,Eco,272,1,5,1,4,3,1,4,3,3,4,3,1,1,3,0,0.0,neutral or dissatisfied
88425,60087,Male,Loyal Customer,46,Business travel,Business,3791,1,1,1,1,2,5,5,5,5,5,5,4,5,5,0,0.0,satisfied
44922,27694,Male,Loyal Customer,25,Personal Travel,Eco,1107,0,5,0,1,2,0,2,2,5,4,5,3,4,2,0,0.0,satisfied
89984,96352,Female,Loyal Customer,17,Personal Travel,Eco,1609,4,5,4,2,4,4,1,4,5,4,4,5,5,4,0,0.0,neutral or dissatisfied
85976,34618,Male,Loyal Customer,17,Personal Travel,Eco Plus,1598,3,4,3,2,5,3,5,5,3,3,3,4,5,5,72,63.0,neutral or dissatisfied
56072,63583,Female,Loyal Customer,53,Business travel,Business,2133,5,5,5,5,4,3,5,5,5,5,5,5,5,4,5,0.0,satisfied
63843,103183,Male,Loyal Customer,33,Business travel,Business,2445,3,3,3,3,5,5,5,5,3,3,4,5,4,5,18,38.0,satisfied
56330,77174,Male,Loyal Customer,67,Personal Travel,Eco,1355,0,2,0,3,2,0,2,2,4,3,3,3,4,2,0,0.0,satisfied
77599,70502,Female,Loyal Customer,64,Personal Travel,Eco,867,4,1,4,4,4,4,4,2,2,4,2,1,2,3,49,31.0,neutral or dissatisfied
31056,62476,Female,Loyal Customer,56,Business travel,Business,1846,3,3,3,3,2,4,5,3,3,3,3,3,3,4,28,3.0,satisfied
62703,11662,Female,Loyal Customer,14,Personal Travel,Eco Plus,878,5,3,5,3,3,5,3,3,2,4,2,3,3,3,5,0.0,satisfied
38416,61853,Female,Loyal Customer,50,Personal Travel,Eco Plus,1635,1,4,1,4,3,4,4,3,3,1,5,4,3,5,1,0.0,neutral or dissatisfied
55004,89653,Female,Loyal Customer,51,Business travel,Business,1076,2,2,1,2,3,5,5,5,5,5,5,4,5,4,0,0.0,satisfied
35126,120473,Male,Loyal Customer,42,Personal Travel,Eco,449,1,4,1,2,3,1,3,3,5,5,4,4,5,3,6,0.0,neutral or dissatisfied
66868,68186,Female,Loyal Customer,17,Personal Travel,Eco,597,3,0,3,3,4,3,4,4,2,1,4,1,1,4,0,0.0,neutral or dissatisfied
95216,121967,Male,Loyal Customer,57,Business travel,Business,2271,2,5,5,5,4,3,2,2,2,2,2,3,2,4,5,52.0,neutral or dissatisfied
27152,84125,Female,disloyal Customer,36,Business travel,Eco Plus,1900,3,3,3,4,2,3,2,2,4,5,3,2,4,2,4,27.0,neutral or dissatisfied
83030,29663,Male,disloyal Customer,55,Personal Travel,Eco,1448,0,3,0,4,3,0,3,3,3,5,3,2,3,3,0,0.0,satisfied
100015,22454,Female,Loyal Customer,23,Personal Travel,Eco,208,3,2,3,4,3,3,3,3,4,1,4,4,4,3,0,0.0,neutral or dissatisfied
63360,128587,Female,disloyal Customer,29,Business travel,Business,2552,5,5,5,2,2,5,2,2,5,4,3,5,4,2,0,0.0,satisfied
74095,2359,Male,Loyal Customer,43,Business travel,Business,2015,3,3,4,3,2,5,5,4,4,4,4,4,4,3,1,1.0,satisfied
87543,74772,Female,Loyal Customer,60,Personal Travel,Eco,1205,2,2,2,3,1,3,3,3,3,2,3,1,3,2,0,0.0,neutral or dissatisfied
30035,62001,Female,Loyal Customer,47,Business travel,Business,2586,1,1,1,1,3,3,5,5,5,5,5,4,5,3,2,0.0,satisfied
53327,127377,Female,Loyal Customer,44,Business travel,Business,872,2,2,2,2,3,5,4,4,4,4,4,3,4,3,0,2.0,satisfied
18919,124932,Male,Loyal Customer,65,Personal Travel,Eco,728,1,2,1,4,1,1,1,1,3,5,4,3,4,1,0,0.0,neutral or dissatisfied
51571,63586,Male,Loyal Customer,36,Business travel,Business,2133,3,1,1,1,1,1,2,3,3,3,3,2,3,1,68,57.0,neutral or dissatisfied
20594,15806,Female,Loyal Customer,63,Personal Travel,Eco,282,5,5,5,5,2,2,3,1,1,5,1,3,1,1,55,45.0,satisfied
53898,22395,Female,Loyal Customer,46,Business travel,Business,1606,0,4,0,3,4,1,3,5,5,2,2,2,5,4,0,0.0,satisfied
90483,32651,Female,disloyal Customer,32,Business travel,Eco,163,2,4,2,4,5,2,2,5,4,2,4,4,4,5,10,14.0,neutral or dissatisfied
13401,58565,Male,Loyal Customer,62,Business travel,Business,416,2,2,2,2,4,5,4,5,5,5,5,5,5,5,11,2.0,satisfied
38198,80,Female,Loyal Customer,46,Personal Travel,Eco,173,1,1,1,3,1,3,4,5,5,1,5,1,5,3,45,29.0,neutral or dissatisfied
5445,96232,Male,disloyal Customer,48,Business travel,Eco,328,2,3,2,4,4,2,2,4,1,3,3,3,4,4,8,2.0,neutral or dissatisfied
16264,93600,Female,Loyal Customer,39,Personal Travel,Business,577,1,4,1,3,5,4,5,3,3,1,3,3,3,4,9,29.0,neutral or dissatisfied
26441,108206,Male,disloyal Customer,34,Business travel,Eco,777,1,1,1,4,3,1,3,3,2,3,3,4,3,3,12,9.0,neutral or dissatisfied
39307,112634,Female,disloyal Customer,64,Business travel,Eco Plus,602,3,3,3,3,2,3,3,2,2,2,3,1,3,2,0,0.0,neutral or dissatisfied
50949,92252,Female,Loyal Customer,72,Business travel,Eco,170,5,2,2,2,3,5,3,5,5,5,5,4,5,1,0,0.0,satisfied
22648,120686,Female,Loyal Customer,53,Personal Travel,Eco,280,3,4,3,5,4,4,4,3,3,3,3,3,3,5,0,0.0,neutral or dissatisfied
99426,57857,Male,Loyal Customer,49,Personal Travel,Eco,2457,4,2,4,4,4,5,5,2,1,2,3,5,3,5,0,0.0,neutral or dissatisfied
11711,13711,Female,Loyal Customer,39,Business travel,Business,3199,4,4,4,4,4,5,4,2,2,2,2,4,2,5,0,0.0,satisfied
94678,20007,Male,Loyal Customer,30,Personal Travel,Eco,599,3,1,3,4,3,3,3,3,4,2,4,3,3,3,36,44.0,neutral or dissatisfied
4184,60765,Male,Loyal Customer,25,Business travel,Business,628,1,4,4,4,1,1,1,1,4,1,3,2,4,1,17,52.0,neutral or dissatisfied
22108,4476,Female,Loyal Customer,50,Business travel,Business,1005,4,4,4,4,2,5,5,3,3,3,3,5,3,4,0,14.0,satisfied
6822,11885,Female,Loyal Customer,48,Business travel,Business,2271,3,3,3,3,2,5,5,4,4,4,4,4,4,5,0,0.0,satisfied
77286,30661,Female,Loyal Customer,15,Personal Travel,Eco,533,1,4,1,5,2,1,5,2,4,2,4,4,5,2,0,0.0,neutral or dissatisfied
21609,70446,Female,Loyal Customer,38,Personal Travel,Eco,187,2,4,2,3,2,5,5,3,4,4,4,5,3,5,197,203.0,neutral or dissatisfied
28732,112661,Male,Loyal Customer,53,Business travel,Business,723,1,1,3,1,2,5,4,4,4,4,4,3,4,3,17,9.0,satisfied
53788,30029,Female,Loyal Customer,46,Business travel,Business,171,0,4,0,1,1,3,3,3,3,3,3,2,3,5,0,0.0,satisfied
67486,121396,Male,Loyal Customer,45,Personal Travel,Business,331,4,5,2,5,4,3,5,4,4,2,5,1,4,3,0,3.0,neutral or dissatisfied
62248,6649,Female,Loyal Customer,13,Personal Travel,Eco,416,3,2,1,4,4,1,4,4,2,5,3,1,4,4,0,0.0,neutral or dissatisfied
8552,15179,Male,Loyal Customer,41,Personal Travel,Eco,416,3,4,3,3,3,3,3,3,2,4,3,5,2,3,0,0.0,neutral or dissatisfied
53981,72549,Male,Loyal Customer,44,Business travel,Eco,1119,2,2,2,2,2,2,2,2,1,5,3,4,3,2,18,27.0,neutral or dissatisfied
68654,85909,Female,Loyal Customer,25,Business travel,Business,3444,3,1,1,1,3,3,3,3,4,3,4,1,3,3,0,0.0,neutral or dissatisfied
73780,5393,Male,Loyal Customer,17,Personal Travel,Eco,733,2,3,2,2,1,2,1,1,5,5,4,5,5,1,0,0.0,neutral or dissatisfied
12652,13314,Female,Loyal Customer,69,Personal Travel,Eco,448,4,5,4,1,3,4,4,2,2,4,2,4,2,4,0,0.0,neutral or dissatisfied
42063,45534,Male,disloyal Customer,28,Business travel,Eco,566,3,1,3,4,2,3,2,2,4,3,3,4,4,2,100,88.0,neutral or dissatisfied
24404,1237,Female,Loyal Customer,51,Personal Travel,Eco,354,4,4,3,2,3,4,5,4,4,3,4,5,4,3,0,0.0,neutral or dissatisfied
67280,42664,Female,Loyal Customer,28,Business travel,Business,604,1,1,1,1,1,2,1,1,4,4,3,3,4,1,0,0.0,neutral or dissatisfied
22405,39587,Male,Loyal Customer,53,Business travel,Eco,954,1,4,4,4,1,1,1,1,3,5,2,4,3,1,124,107.0,neutral or dissatisfied
28120,9513,Female,Loyal Customer,30,Personal Travel,Eco Plus,239,5,5,5,3,4,5,4,4,4,3,4,3,4,4,2,0.0,satisfied
60898,1067,Female,Loyal Customer,27,Personal Travel,Eco,102,4,3,4,2,4,4,4,4,5,4,3,4,4,4,0,0.0,neutral or dissatisfied
84267,49056,Male,Loyal Customer,29,Business travel,Business,2290,5,5,5,5,4,4,4,4,4,2,5,3,3,4,40,37.0,satisfied
51436,98919,Male,Loyal Customer,42,Business travel,Business,543,1,1,1,1,5,5,4,4,4,4,4,4,4,4,0,0.0,satisfied
79199,103617,Male,Loyal Customer,34,Business travel,Business,1996,2,2,2,2,2,5,4,4,4,4,4,4,4,4,62,60.0,satisfied
29578,109504,Female,Loyal Customer,60,Business travel,Business,2751,5,5,1,5,2,4,4,4,4,4,4,5,4,4,0,0.0,satisfied
63230,41416,Female,Loyal Customer,67,Personal Travel,Eco,563,3,4,3,4,5,5,5,4,4,3,4,5,4,5,18,7.0,neutral or dissatisfied
96845,53319,Male,Loyal Customer,61,Personal Travel,Eco,758,2,4,3,4,3,3,2,3,2,4,3,2,3,3,0,0.0,neutral or dissatisfied
31389,36390,Female,Loyal Customer,36,Business travel,Business,2381,2,2,3,2,4,4,4,3,3,5,5,4,3,4,4,3.0,satisfied
72451,106941,Female,Loyal Customer,41,Business travel,Business,3215,1,1,1,1,5,4,5,4,4,4,4,3,4,4,8,8.0,satisfied
8861,67154,Male,Loyal Customer,34,Business travel,Business,985,1,3,3,3,4,3,3,1,1,2,1,2,1,2,1,14.0,neutral or dissatisfied
22876,77881,Female,Loyal Customer,39,Business travel,Business,700,1,1,1,1,5,5,4,3,3,3,3,4,3,4,21,16.0,satisfied
74534,75317,Female,Loyal Customer,48,Business travel,Business,2486,1,4,1,4,2,4,3,1,1,2,1,2,1,4,0,0.0,neutral or dissatisfied
76126,103187,Male,Loyal Customer,69,Personal Travel,Business,814,3,0,3,4,3,5,4,1,1,3,4,3,1,4,8,3.0,neutral or dissatisfied
87670,112806,Male,Loyal Customer,15,Personal Travel,Business,1476,1,5,1,2,5,1,5,5,5,2,3,4,5,5,33,3.0,neutral or dissatisfied
75123,741,Male,disloyal Customer,39,Business travel,Business,158,1,1,1,4,4,1,4,4,4,2,4,3,4,4,0,0.0,neutral or dissatisfied
24746,11240,Male,Loyal Customer,18,Personal Travel,Eco,667,2,5,2,4,4,2,3,4,4,5,4,4,5,4,0,0.0,neutral or dissatisfied
19606,18283,Male,Loyal Customer,10,Personal Travel,Eco Plus,179,2,4,2,2,5,2,5,5,5,4,4,4,4,5,63,82.0,neutral or dissatisfied
50258,6039,Male,Loyal Customer,26,Business travel,Eco,630,3,1,1,1,3,3,1,3,1,5,4,4,4,3,0,15.0,neutral or dissatisfied
24216,29533,Male,Loyal Customer,52,Business travel,Business,2552,3,3,3,3,4,5,5,4,4,5,1,5,2,5,0,0.0,satisfied
49616,87155,Female,Loyal Customer,40,Business travel,Business,3631,3,3,3,3,3,5,5,5,5,5,5,4,5,5,0,0.0,satisfied
11845,73929,Female,Loyal Customer,56,Business travel,Business,2342,2,2,3,2,5,4,5,4,4,4,4,3,4,3,9,0.0,satisfied
23013,128417,Male,Loyal Customer,60,Business travel,Business,651,4,4,4,4,2,4,4,4,4,4,4,4,4,4,0,0.0,satisfied
99960,33836,Male,disloyal Customer,29,Business travel,Eco,1562,3,3,3,4,3,3,3,3,2,2,5,4,4,3,0,0.0,neutral or dissatisfied
100400,95233,Male,Loyal Customer,24,Personal Travel,Eco,248,2,5,2,2,2,2,2,2,4,3,4,3,5,2,0,1.0,neutral or dissatisfied
3013,105475,Female,Loyal Customer,42,Business travel,Business,3336,3,2,3,3,5,4,5,4,4,4,4,5,4,4,0,0.0,satisfied
68530,104348,Female,Loyal Customer,23,Personal Travel,Eco,409,3,5,4,3,3,4,3,3,2,4,3,2,2,3,0,0.0,neutral or dissatisfied
98576,38376,Male,Loyal Customer,30,Personal Travel,Eco,1180,3,2,3,2,3,3,3,3,3,3,3,1,2,3,0,26.0,neutral or dissatisfied
17694,114435,Male,disloyal Customer,38,Business travel,Business,480,4,4,4,1,5,4,5,5,5,5,4,3,4,5,0,0.0,satisfied
71743,108539,Male,Loyal Customer,33,Business travel,Business,1831,2,2,2,2,4,4,4,4,3,3,5,3,5,4,0,1.0,satisfied
96625,109826,Male,Loyal Customer,49,Business travel,Business,1079,4,4,4,4,3,5,5,5,5,5,5,4,5,3,21,11.0,satisfied
1773,111159,Male,Loyal Customer,14,Personal Travel,Eco,1050,4,4,4,1,3,4,3,3,4,3,1,3,1,3,11,0.0,neutral or dissatisfied
60138,75091,Male,Loyal Customer,39,Business travel,Business,1846,5,5,5,5,3,4,4,5,5,5,5,3,5,5,0,0.0,satisfied
13334,63844,Female,Loyal Customer,40,Business travel,Business,3507,4,4,4,4,2,5,5,4,4,4,4,4,4,5,34,30.0,satisfied
51318,104088,Female,Loyal Customer,17,Personal Travel,Eco,666,3,1,3,3,2,3,2,2,2,3,3,1,2,2,1,7.0,neutral or dissatisfied
63276,7723,Female,Loyal Customer,43,Business travel,Business,806,4,4,4,4,5,4,4,5,5,5,5,3,5,5,0,0.0,satisfied
62108,120284,Female,disloyal Customer,44,Business travel,Eco,1176,3,3,3,4,1,3,1,1,4,5,4,1,3,1,10,27.0,neutral or dissatisfied
25445,28459,Female,Loyal Customer,15,Personal Travel,Eco,2588,3,5,3,1,3,5,4,5,4,4,5,4,3,4,0,31.0,neutral or dissatisfied
4002,86749,Female,Loyal Customer,42,Business travel,Business,821,3,3,3,3,3,4,5,4,4,4,4,4,4,3,0,0.0,satisfied
74926,101642,Male,Loyal Customer,52,Business travel,Business,1733,4,4,4,4,4,4,5,4,4,4,4,3,4,3,9,0.0,satisfied
4459,99193,Female,Loyal Customer,29,Business travel,Business,351,1,1,1,1,4,4,4,4,4,3,5,3,4,4,0,5.0,satisfied
52970,70658,Male,Loyal Customer,34,Personal Travel,Eco,946,4,4,4,2,5,4,5,5,2,2,2,4,2,5,79,83.0,neutral or dissatisfied
14187,64730,Male,Loyal Customer,39,Business travel,Business,3996,5,5,5,5,4,5,4,4,4,4,4,4,4,4,0,0.0,satisfied
75139,37886,Female,Loyal Customer,58,Business travel,Eco,1065,2,3,3,3,4,4,3,2,2,2,2,4,2,3,0,0.0,neutral or dissatisfied
46682,20863,Male,Loyal Customer,23,Personal Travel,Eco,534,0,4,0,4,4,0,4,4,5,4,4,4,4,4,0,0.0,satisfied
84147,118652,Male,Loyal Customer,33,Business travel,Business,338,1,2,3,2,1,1,1,1,4,3,3,2,3,1,20,12.0,neutral or dissatisfied
93843,114967,Female,Loyal Customer,59,Business travel,Business,337,0,0,0,4,5,5,4,5,5,4,4,4,5,5,0,0.0,satisfied
35711,110205,Female,Loyal Customer,49,Business travel,Business,2793,4,4,4,4,3,5,5,4,4,4,4,5,4,5,13,23.0,satisfied
71873,126792,Female,Loyal Customer,45,Business travel,Business,2296,4,4,4,4,2,5,4,3,3,4,3,5,3,5,74,74.0,satisfied
69612,23898,Male,Loyal Customer,48,Business travel,Eco,589,3,1,1,1,4,3,4,4,5,4,3,5,4,4,0,0.0,satisfied
53102,129681,Male,disloyal Customer,37,Business travel,Business,337,5,5,5,5,2,5,2,2,5,4,4,5,5,2,0,0.0,satisfied
6307,46402,Female,Loyal Customer,60,Personal Travel,Eco Plus,1013,4,2,4,3,5,2,2,4,4,4,3,4,4,2,7,0.0,satisfied
12735,45712,Male,Loyal Customer,47,Business travel,Eco,852,3,2,2,2,3,3,3,3,3,3,1,4,4,3,18,18.0,satisfied
56734,27569,Female,Loyal Customer,57,Personal Travel,Eco,1050,5,5,5,1,2,4,5,2,2,5,2,3,2,4,0,0.0,satisfied
72613,71646,Female,Loyal Customer,49,Personal Travel,Eco,1182,3,5,3,1,3,4,5,3,3,3,3,3,3,4,0,0.0,neutral or dissatisfied
75259,52647,Male,Loyal Customer,38,Personal Travel,Eco,119,2,1,2,3,1,2,1,1,3,4,4,1,4,1,0,0.0,neutral or dissatisfied
95019,14786,Female,Loyal Customer,40,Business travel,Business,2527,3,3,3,3,4,4,4,4,4,4,4,3,4,1,0,13.0,satisfied
91743,37279,Male,Loyal Customer,33,Business travel,Business,3389,5,5,5,5,4,4,4,4,5,5,4,3,4,4,0,0.0,satisfied
57582,123406,Female,disloyal Customer,29,Business travel,Eco,1337,3,3,3,3,5,3,5,5,2,2,3,2,3,5,0,0.0,neutral or dissatisfied
73584,50786,Male,Loyal Customer,35,Personal Travel,Eco,190,3,3,3,4,4,3,4,4,3,5,3,4,3,4,20,15.0,neutral or dissatisfied
63053,123775,Male,Loyal Customer,35,Business travel,Business,544,3,3,4,3,3,5,4,5,5,5,5,4,5,4,2,0.0,satisfied
64790,13142,Male,Loyal Customer,66,Personal Travel,Eco,427,1,3,1,4,4,1,4,4,3,4,4,2,4,4,14,14.0,neutral or dissatisfied
80546,20351,Male,Loyal Customer,33,Business travel,Business,287,2,2,4,2,2,2,2,2,1,3,3,2,3,2,27,20.0,neutral or dissatisfied
87514,125268,Male,Loyal Customer,24,Business travel,Business,1488,4,3,3,3,4,4,4,4,3,5,4,4,4,4,1,0.0,neutral or dissatisfied
55551,111222,Female,Loyal Customer,52,Business travel,Eco,1047,1,3,2,3,4,4,3,1,1,1,1,4,1,2,0,0.0,neutral or dissatisfied
67316,11122,Female,Loyal Customer,44,Personal Travel,Eco,312,3,4,3,4,3,4,3,1,1,3,1,3,1,3,95,86.0,neutral or dissatisfied
34014,6146,Female,Loyal Customer,24,Business travel,Business,501,1,1,1,1,4,4,4,4,5,4,5,3,5,4,59,70.0,satisfied
66826,74819,Male,Loyal Customer,21,Personal Travel,Eco Plus,1235,1,1,0,3,4,0,4,4,2,4,4,1,3,4,0,0.0,neutral or dissatisfied
66712,10564,Male,disloyal Customer,59,Business travel,Eco,429,2,2,2,2,3,2,3,3,1,3,3,3,2,3,19,14.0,neutral or dissatisfied
14268,82317,Female,disloyal Customer,24,Business travel,Business,456,0,0,0,4,2,0,2,2,5,3,4,4,5,2,0,0.0,satisfied
56464,110072,Female,disloyal Customer,19,Business travel,Eco,1242,2,2,2,1,2,2,2,2,3,3,5,3,5,2,8,0.0,satisfied
12494,122515,Female,Loyal Customer,38,Personal Travel,Eco,930,2,5,2,5,1,2,1,1,4,4,4,4,5,1,1,15.0,neutral or dissatisfied
80131,60420,Female,Loyal Customer,31,Business travel,Business,1860,4,4,5,4,3,3,3,3,4,2,4,4,5,3,0,7.0,satisfied
78032,6887,Male,Loyal Customer,45,Business travel,Business,265,5,5,5,5,5,5,5,5,4,4,5,5,4,5,252,275.0,satisfied
55009,74293,Female,Loyal Customer,24,Personal Travel,Eco,2288,2,2,3,2,1,3,1,1,1,3,3,4,2,1,0,0.0,neutral or dissatisfied
3105,60752,Male,Loyal Customer,39,Business travel,Business,628,3,3,3,3,4,5,5,4,4,4,4,3,4,5,80,88.0,satisfied
13873,116494,Male,Loyal Customer,62,Personal Travel,Eco,337,5,4,5,4,5,5,2,5,3,4,5,5,5,5,9,0.0,satisfied
46726,32761,Male,disloyal Customer,34,Business travel,Business,216,1,1,1,3,1,1,1,1,4,1,3,4,3,1,0,0.0,neutral or dissatisfied
90139,119037,Female,Loyal Customer,61,Business travel,Business,2378,2,4,4,4,5,3,4,2,2,2,2,1,2,4,0,0.0,neutral or dissatisfied
28179,81249,Male,Loyal Customer,32,Business travel,Business,1922,2,2,2,2,5,5,5,5,4,3,5,4,4,5,0,0.0,satisfied
18541,121081,Female,Loyal Customer,62,Personal Travel,Eco Plus,993,2,5,2,1,5,5,5,2,2,2,2,5,2,5,79,71.0,neutral or dissatisfied
85200,26198,Female,Loyal Customer,42,Business travel,Eco,581,2,4,4,4,3,4,4,2,2,2,2,2,2,2,0,0.0,neutral or dissatisfied
57715,115074,Female,Loyal Customer,37,Business travel,Business,3828,3,3,3,3,3,5,5,5,5,5,5,4,5,4,0,0.0,satisfied
85981,73873,Female,Loyal Customer,55,Business travel,Business,2342,4,4,4,4,4,4,4,4,2,5,4,4,4,4,0,0.0,satisfied
100009,8562,Female,Loyal Customer,37,Business travel,Business,109,3,3,3,3,3,4,4,4,4,4,5,4,4,3,0,0.0,satisfied
47738,55285,Male,disloyal Customer,29,Business travel,Business,1608,3,3,3,1,5,3,5,5,3,3,4,4,5,5,0,0.0,neutral or dissatisfied
35859,62136,Male,Loyal Customer,54,Business travel,Business,2565,5,5,5,5,3,5,5,5,5,5,5,3,5,3,0,0.0,satisfied
89689,118442,Female,Loyal Customer,36,Business travel,Business,3843,4,4,4,4,5,4,5,4,4,4,4,3,4,5,37,34.0,satisfied
66910,84458,Female,Loyal Customer,42,Business travel,Business,290,0,0,0,3,5,3,3,2,2,2,2,5,2,1,0,0.0,satisfied
88269,35206,Male,Loyal Customer,44,Business travel,Business,2317,3,3,3,3,4,4,1,5,5,5,5,4,5,2,116,104.0,satisfied
94933,122586,Female,disloyal Customer,25,Business travel,Business,728,3,5,3,5,2,3,2,2,5,2,5,4,5,2,0,0.0,neutral or dissatisfied
67627,37073,Male,Loyal Customer,8,Personal Travel,Eco,1188,1,4,1,4,4,1,4,4,5,5,4,5,4,4,7,0.0,neutral or dissatisfied
92752,89133,Female,disloyal Customer,40,Business travel,Business,1892,4,4,4,1,4,4,3,4,4,2,4,4,5,4,4,0.0,neutral or dissatisfied
15134,86143,Female,disloyal Customer,20,Business travel,Business,356,4,4,4,2,3,4,3,3,4,5,5,4,4,3,0,0.0,satisfied
72355,47439,Female,Loyal Customer,46,Business travel,Eco,188,4,4,4,4,5,5,2,4,4,4,4,3,4,1,0,0.0,satisfied
63046,13792,Female,disloyal Customer,42,Business travel,Eco Plus,837,2,2,2,3,5,2,5,5,2,3,1,5,3,5,0,20.0,neutral or dissatisfied
3165,115878,Male,disloyal Customer,39,Business travel,Eco,325,4,4,4,2,3,4,3,3,3,2,1,5,5,3,6,0.0,neutral or dissatisfied
9480,109620,Male,Loyal Customer,65,Business travel,Business,829,1,1,2,1,5,5,5,4,4,4,4,3,4,3,1,0.0,satisfied
32685,57702,Female,Loyal Customer,65,Personal Travel,Eco,867,3,4,3,1,3,4,4,4,4,3,2,3,4,4,9,1.0,neutral or dissatisfied
32273,37770,Female,disloyal Customer,22,Business travel,Eco Plus,944,3,2,3,4,3,3,1,3,3,4,4,1,3,3,0,0.0,neutral or dissatisfied
5059,48403,Male,Loyal Customer,50,Personal Travel,Eco Plus,674,3,4,3,5,3,3,3,3,5,3,4,4,5,3,32,28.0,neutral or dissatisfied
32052,113750,Male,Loyal Customer,30,Personal Travel,Eco,386,4,1,4,3,2,4,2,2,3,5,4,2,4,2,8,1.0,neutral or dissatisfied
